,date,home_team,away_team,home_score,away_score,tournament,neutral,year,home_team_total_points,away_team_total_points,home_B1_point,home_B2_point,home_B3_point,home_B4_point,home_M1_point,home_M2_point,home_M3_point,home_M4_point,home_W1_point,home_W2_point,home_G1_point,away_B1_point,away_B2_point,away_B3_point,away_B4_point,away_M1_point,away_M2_point,away_M3_point,away_M4_point,away_W1_point,away_W2_point,away_G1_point,home_B1_value,home_B2_value,home_B3_value,home_B4_value,home_M1_value,home_M2_value,home_M3_value,home_M4_value,home_W1_value,home_W2_value,home_G1_value,away_B1_value,away_B2_value,away_B3_value,away_B4_value,away_M1_value,away_M2_value,away_M3_value,away_M4_value,away_W1_value,away_W2_value,away_G1_value
40399,2018-09-09,Congo,Zimbabwe,1,1,African Cup of Nations qualification,FALSE,2018,1280,1175,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40400,2018-09-09,Rwanda,Ivory Coast,1,2,African Cup of Nations qualification,FALSE,2018,1094,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40401,2018-09-09,India,Maldives,2,0,SAFF Cup,TRUE,2018,1240,1046,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40402,2018-09-09,Bonaire,Dominican Republic,0,5,CONCACAF Nations League qualification,TRUE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40403,2018-09-09,United States Virgin Islands,Canada,0,8,CONCACAF Nations League qualification,TRUE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40404,2018-09-09,Aruba,Bermuda,3,1,CONCACAF Nations League qualification,TRUE,2018,916,952,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40405,2018-09-09,Jamaica,Cayman Islands,4,0,CONCACAF Nations League qualification,FALSE,2018,1404,874,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40406,2018-09-09,Saint Kitts and Nevis,Puerto Rico,1,0,CONCACAF Nations League qualification,FALSE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40407,2018-09-10,Portugal,Italy,1,0,UEFA Nations League,FALSE,2018,1614,1539,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40408,2018-09-10,Sweden,Turkey,2,3,UEFA Nations League,FALSE,2018,1560,1443,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40409,2018-09-10,Scotland,Albania,2,0,UEFA Nations League,FALSE,2018,1446,1372,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40410,2018-09-10,Montenegro,Lithuania,2,0,UEFA Nations League,FALSE,2018,1427,1111,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40411,2018-09-10,Serbia,Romania,2,2,UEFA Nations League,FALSE,2018,1481,1501,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40412,2018-09-10,Andorra,Kazakhstan,1,1,UEFA Nations League,FALSE,2018,1111,1159,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40413,2018-09-10,Kosovo,Faroe Islands,2,0,UEFA Nations League,FALSE,2018,1113,1238,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40414,2018-09-10,Malta,Azerbaijan,1,1,UEFA Nations League,FALSE,2018,926,1206,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40415,2018-09-10,Bahrain,China PR,0,0,Friendly,FALSE,2018,1178,1317,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40416,2018-09-10,Cambodia,Malaysia,1,3,Friendly,FALSE,2018,970,985,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40417,2018-09-10,Kuwait,Iraq,2,2,Friendly,FALSE,2018,1018,1271,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40418,2018-09-10,Kyrgyzstan,Syria,2,1,Friendly,FALSE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40419,2018-09-10,Russia,Czech Republic,5,1,Friendly,FALSE,2018,1424,1435,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40420,2018-09-10,Saudi Arabia,Bolivia,2,2,Friendly,FALSE,2018,1335,1374,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40421,2018-09-10,Haiti,Sint Maarten,13,0,CONCACAF Nations League qualification,FALSE,2018,1219,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40422,2018-09-10,Cura챌ao,Grenada,10,0,CONCACAF Nations League qualification,FALSE,2018,1450,968,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40423,2018-09-11,Iceland,Belgium,0,3,UEFA Nations League,FALSE,2018,1452,1727,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40424,2018-09-11,Spain,Croatia,6,0,UEFA Nations League,FALSE,2018,1591,1634,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40425,2018-09-11,Bosnia and Herzegovina,Austria,1,0,UEFA Nations League,FALSE,2018,1472,1509,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40426,2018-09-11,Hungary,Greece,2,1,UEFA Nations League,FALSE,2018,1412,1428,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40427,2018-09-11,Finland,Estonia,1,0,UEFA Nations League,FALSE,2018,1378,1242,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40428,2018-09-11,San Marino,Luxembourg,0,3,UEFA Nations League,FALSE,2018,854,1276,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40429,2018-09-11,Moldova,Belarus,0,0,UEFA Nations League,FALSE,2018,979,1317,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40430,2018-09-11,Colombia,Argentina,0,0,Friendly,TRUE,2018,1575,1582,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40431,2018-09-11,Ecuador,Guatemala,2,0,Friendly,TRUE,2018,1382,1061,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40432,2018-09-11,England,Switzerland,1,0,Friendly,FALSE,2018,1631,1599,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40433,2018-09-11,Gabon,Zambia,0,1,Friendly,FALSE,2018,1277,1292,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40434,2018-09-11,Indonesia,Mauritius,1,0,Friendly,FALSE,2018,1003,1022,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40435,2018-09-11,Japan,Costa Rica,3,0,Kirin Challenge Cup,FALSE,2018,1414,1464,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40436,2018-09-11,Jordan,Oman,0,0,Friendly,FALSE,2018,1196,1295,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40437,2018-09-11,Kenya,Malawi,1,0,Friendly,FALSE,2018,1210,1115,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40438,2018-09-11,South Korea,Chile,0,0,Friendly,FALSE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40439,2018-09-11,Laos,United Arab Emirates,0,3,Friendly,FALSE,2018,923,1309,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40440,2018-09-11,Liberia,Nigeria,1,2,Friendly,FALSE,2018,1051,1427,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40441,2018-09-11,Northern Ireland,Israel,3,0,Friendly,FALSE,2018,1465,1265,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40442,2018-09-11,Panama,Venezuela,0,2,Friendly,FALSE,2018,1326,1478,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40443,2018-09-11,Poland,Republic of Ireland,1,1,Friendly,FALSE,2018,1518,1474,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40444,2018-09-11,Qatar,Palestine,3,0,Friendly,FALSE,2018,1258,1236,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40445,2018-09-11,Singapore,Fiji,2,0,Friendly,FALSE,2018,991,981,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40446,2018-09-11,United States,Mexico,1,0,Friendly,FALSE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40447,2018-09-11,Uzbekistan,Iran,0,1,Friendly,FALSE,2018,1251,1481,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40448,2018-09-11,Saint Martin,Guadeloupe,0,3,CONCACAF Nations League qualification,TRUE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40449,2018-09-12,Brazil,El Salvador,5,0,Friendly,TRUE,2018,1676,1327,82,81,68,32,81,79,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,25500000,25000000,35500000,10000000,27000000,22500000,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40450,2018-09-12,India,Pakistan,3,1,SAFF Cup,TRUE,2018,1240,888,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40451,2018-09-12,Nepal,Maldives,0,3,SAFF Cup,TRUE,2018,1001,1046,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40452,2018-09-15,Maldives,India,2,1,SAFF Cup,TRUE,2018,1046,1240,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40453,2018-09-30,Botswana,Namibia,1,0,Friendly,FALSE,2018,1071,1191,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40454,2018-09-30,Saint Vincent and the Grenadines,Barbados,1,1,Friendly,FALSE,2018,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40455,2018-10-10,Albania,Jordan,0,0,Friendly,FALSE,2018,1372,1196,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40456,2018-10-10,Indonesia,Myanmar,3,0,Friendly,FALSE,2018,1003,1085,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40457,2018-10-10,Italy,Ukraine,1,1,Friendly,FALSE,2018,1539,1482,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40458,2018-10-10,Ethiopia,Kenya,0,0,African Cup of Nations qualification,FALSE,2018,1049,1210,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40459,2018-10-10,Zambia,Guinea-Bissau,2,1,African Cup of Nations qualification,FALSE,2018,1292,1158,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40460,2018-10-11,Poland,Portugal,2,3,UEFA Nations League,FALSE,2018,1518,1614,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40461,2018-10-11,Russia,Sweden,0,0,UEFA Nations League,FALSE,2018,1424,1560,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40462,2018-10-11,Israel,Scotland,2,1,UEFA Nations League,FALSE,2018,1265,1446,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40463,2018-10-11,Montenegro,Serbia,0,2,UEFA Nations League,FALSE,2018,1427,1481,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40464,2018-10-11,Lithuania,Romania,1,2,UEFA Nations League,FALSE,2018,1111,1501,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40465,2018-10-11,Faroe Islands,Azerbaijan,0,3,UEFA Nations League,FALSE,2018,1238,1206,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40466,2018-10-11,Kosovo,Malta,3,1,UEFA Nations League,FALSE,2018,1113,926,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40467,2018-10-11,Argentina,Iraq,4,0,Friendly,TRUE,2018,1582,1271,73,69,68,36,84,83,80,77,80,76,16,71,53,81,55,86,55,67,73,60,66,85,49500000,78000000,78000000,33500000,37000000,35000000,12500000,41500000,35500000,28000000,21000000,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40468,2018-10-11,Bahrain,Syria,0,1,Friendly,FALSE,2018,1178,1322,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40469,2018-10-11,France,Iceland,2,2,Friendly,FALSE,2018,1726,1452,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40470,2018-10-11,Honduras,United Arab Emirates,1,1,Friendly,TRUE,2018,1369,1309,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40471,2018-10-11,Hong Kong,Thailand,0,1,Friendly,FALSE,2018,1078,1160,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40472,2018-10-11,Kuwait,Lebanon,1,0,Friendly,FALSE,2018,1018,1296,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40473,2018-10-11,Mexico,Costa Rica,3,2,Friendly,FALSE,2018,1540,1464,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
40474,2018-10-11,Turkey,Bosnia and Herzegovina,0,0,Friendly,FALSE,2018,1443,1472,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
